---Collected Data after WordsCount---
Word: frighten -> Occurrence: 8
Word: expose -> Occurrence: 1
Word: carry -> Occurrence: 15
Word: extent -> Occurrence: 2
Word: bars -> Occurrence: 4
Word: piece -> Occurrence: 11
Word: cap -> Occurrence: 1
Word: stole -> Occurrence: 8
Word: smoothest -> Occurrence: 1
Word: whence -> Occurrence: 6
Word: seehe -> Occurrence: 1
Word: itone -> Occurrence: 1
Word: otherhere -> Occurrence: 1
Word: symbols -> Occurrence: 3
Word: envelope -> Occurrence: 11
Word: wickedlythe -> Occurrence: 1
Word: vile -> Occurrence: 2
Word: outrage -> Occurrence: 2
Word: friendship -> Occurrence: 3
Word: hospitality -> Occurrence: 3
Word: signed -> Occurrence: 3
Word: calmly -> Occurrence: 7
Word: consumed -> Occurrence: 1
Word: hawkinsthat -> Occurrence: 1
Word: sacred -> Occurrence: 20
Word: unknowingly -> Occurrence: 1
Word: seal -> Occurrence: 5
Word: redirect -> Occurrence: 1
Word: awakened -> Occurrence: 6
Word: cheery -> Occurrence: 2
Word: surest -> Occurrence: 1
Word: despair -> Occurrence: 15
Word: calms -> Occurrence: 1
Word: maythis -> Occurrence: 1
Word: woke -> Occurrence: 26
Word: provide -> Occurrence: 2
Word: paper -> Occurrence: 23
Word: surprise -> Occurrence: 21
Word: scrap -> Occurrence: 4
Word: memoranda -> Occurrence: 2
Word: railways -> Occurrence: 1
Word: credit -> Occurrence: 3
Word: pondered -> Occurrence: 2
Word: occurred -> Occurrence: 11
Word: portmanteau -> Occurrence: 2
Word: wardrobe -> Occurrence: 1
Word: travelled -> Occurrence: 7
Word: overcoat -> Occurrence: 1
Word: trace -> Occurrence: 13
Word: scheme -> Occurrence: 4
Word: villainy -> Occurrence: 2
Word: junethis -> Occurrence: 1
Word: cudgelling -> Occurrence: 1
Word: cracking -> Occurrence: 3
Word: whips -> Occurrence: 5
Word: pounding -> Occurrence: 1
Word: scraping -> Occurrence: 1
Word: rocky -> Occurrence: 4
Word: path -> Occurrence: 3
Word: joy -> Occurrence: 15
Word: drive -> Occurrence: 15
Word: leiterwagons -> Occurrence: 2
Word: sturdy -> Occurrence: 1
Word: nailstudded -> Occurrence: 1
Word: belt -> Occurrence: 4
Word: dirty -> Occurrence: 3
Word: sheepskin -> Occurrence: 1
Word: intending -> Occurrence: 2
Word: cried -> Occurrence: 33
Word: stupidly -> Occurrence: 1
Word: hetman -> Occurrence: 1
Word: pointing -> Occurrence: 8
Word: laughed -> Occurrence: 12
Word: henceforth -> Occurrence: 5
Word: effort -> Occurrence: 36
Word: piteous -> Occurrence: 2
Word: cry -> Occurrence: 18
Word: entreaty -> Occurrence: 3
Word: resolutely -> Occurrence: 4
Word: contained -> Occurrence: 6
Word: square -> Occurrence: 4
Word: boxes -> Occurrence: 46
Word: handles -> Occurrence: 1
Word: rope -> Occurrence: 4
Word: empty -> Occurrence: 27
Word: handled -> Occurrence: 1
Word: resonance -> Occurrence: 1
Word: roughly -> Occurrence: 4
Word: unloaded -> Occurrence: 1
Word: packed -> Occurrence: 1
Word: heap -> Occurrence: 6
Word: spitting -> Occurrence: 1
Word: luck -> Occurrence: 2
Word: lazily -> Occurrence: 2
Word: shortly -> Occurrence: 10
Word: morninglast -> Occurrence: 1
Word: quartered -> Occurrence: 1
Word: faraway -> Occurrence: 4
Word: muffled -> Occurrence: 4
Word: mattock -> Occurrence: 1
Word: spade -> Occurrence: 2
Word: ruthless -> Occurrence: 2
Word: watched -> Occurrence: 14
Word: slung -> Occurrence: 1
Word: quest -> Occurrence: 2
Word: garb -> Occurrence: 1
Word: evidence -> Occurrence: 13
Word: villages -> Occurrence: 1
Word: posting -> Occurrence: 2
Word: wickedness -> Occurrence: 3
Word: attributed -> Occurrence: 2
Word: protection -> Occurrence: 1
Word: criminals -> Occurrence: 2
Word: consolation -> Occurrence: 3
Word: doggedly -> Occurrence: 1
Word: quaint -> Occurrence: 4
Word: specks -> Occurrence: 3
Word: floating -> Occurrence: 5
Word: tiniest -> Occurrence: 2
Word: grains -> Occurrence: 1
Word: whirled -> Occurrence: 1
Word: clusters -> Occurrence: 1
Word: nebulous -> Occurrence: 1
Word: soothing -> Occurrence: 2
Word: embrasure -> Occurrence: 2
Word: arial -> Occurrence: 2
Word: gambolling -> Occurrence: 1
Word: motes -> Occurrence: 1
Word: shapes -> Occurrence: 5
Word: danced -> Occurrence: 2
Word: instincts -> Occurrence: 1
Word: halfremembered -> Occurrence: 1
Word: sensibilities -> Occurrence: 1
Word: striving -> Occurrence: 3
Word: becoming -> Occurrence: 9
Word: hypnotised -> Occurrence: 3
Word: moonbeams -> Occurrence: 2
Word: quiver -> Occurrence: 4
Word: phantom -> Occurrence: 2
Word: possession -> Occurrence: 7
Word: screaming -> Occurrence: 2
Word: gradually -> Occurrence: 5
Word: materialised -> Occurrence: 1
Word: doomed -> Occurrence: 1
Word: fled -> Occurrence: 7
Word: safer -> Occurrence: 4
Word: brightly -> Occurrence: 4
Word: suppressed -> Occurrence: 1
Word: withoutthe -> Occurrence: 1
Word: dishevelled -> Occurrence: 1
Word: distressed -> Occurrence: 5
Word: gateway -> Occurrence: 3
Word: herself -> Occurrence: 31
Word: laden -> Occurrence: 4
Word: menace -> Occurrence: 1
Word: monster -> Occurrence: 22
Word: raising -> Occurrence: 8
Word: wrung -> Occurrence: 5
Word: tore -> Occurrence: 4
Word: breast -> Occurrence: 22
Word: abandoned -> Occurrence: 2
Word: violences -> Occurrence: 1
Word: extravagant -> Occurrence: 2
Word: emotion -> Occurrence: 12
Word: naked -> Occurrence: 2
Word: tower -> Occurrence: 3
Word: calling -> Occurrence: 6
Word: harsh -> Occurrence: 4
Word: metallic -> Occurrence: 1
Word: pack -> Occurrence: 5
Word: pentup -> Occurrence: 1
Word: dam -> Occurrence: 2
Word: liberated -> Occurrence: 1
Word: entrance -> Occurrence: 6
Word: streamed -> Occurrence: 3
Word: singly -> Occurrence: 3
Word: licking -> Occurrence: 3
Word: pity -> Occurrence: 24
Word: become -> Occurrence: 27
Word: morningno -> Occurrence: 1
Word: suffered -> Occurrence: 13
Word: spot -> Occurrence: 9
Word: dove -> Occurrence: 1
Word: ark -> Occurrence: 1
Word: vaporous -> Occurrence: 1
Word: garment -> Occurrence: 1
Word: dissolved -> Occurrence: 1
Word: action -> Occurrence: 22
Word: courage -> Occurrence: 17
Word: postdated -> Occurrence: 1
Word: fatal -> Occurrence: 6
Word: blot -> Occurrence: 2
Word: traces -> Occurrence: 6
Word: nighttime -> Occurrence: 1
Word: molested -> Occurrence: 1
Word: threatened -> Occurrence: 1
Word: danger -> Occurrence: 34
Word: wake -> Occurrence: 34
Word: dares -> Occurrence: 2
Word: body -> Occurrence: 54
Word: imitate -> Occurrence: 2
Word: chances -> Occurrence: 4
Word: risk -> Occurrence: 7
Word: worst -> Occurrence: 9
Word: calfs -> Occurrence: 1
Word: dreaded -> Occurrence: 7
Word: hereafter -> Occurrence: 9
Word: ledge -> Occurrence: 1
Word: runs -> Occurrence: 7
Word: building -> Occurrence: 8
Word: process -> Occurrence: 3
Word: washed -> Occurrence: 3
Word: ventured -> Occurrence: 3
Word: direction -> Occurrence: 10
Word: dizzyi -> Occurrence: 1
Word: excitedand -> Occurrence: 1
Word: ridiculously -> Occurrence: 1
Word: standing -> Occurrence: 10
Word: windowsill -> Occurrence: 5
Word: sash -> Occurrence: 4
Word: filled -> Occurrence: 9
Word: agitation -> Occurrence: 1
Word: slid -> Occurrence: 5
Word: foremost -> Occurrence: 2
Word: discovery -> Occurrence: 6
Word: barely -> Occurrence: 2
Word: furnished -> Occurrence: 1
Word: cornergold -> Occurrence: 1
Word: roman -> Occurrence: 1
Word: greek -> Occurrence: 1
Word: film -> Occurrence: 1
Word: lain -> Occurrence: 4
Word: ornaments -> Occurrence: 1
Word: jewelled -> Occurrence: 1
Word: stained -> Occurrence: 3
Word: object -> Occurrence: 5
Word: vain -> Occurrence: 5
Word: circular -> Occurrence: 1
Word: steeply -> Occurrence: 4
Word: minding -> Occurrence: 2
Word: loopholes -> Occurrence: 1
Word: masonry -> Occurrence: 1
Word: tunnellike -> Occurrence: 1
Word: sickly -> Occurrence: 1
Word: odour -> Occurrence: 8
Word: newly -> Occurrence: 2
Word: smell -> Occurrence: 13
Word: heavier -> Occurrence: 1
Word: ajar -> Occurrence: 2
Word: graveyard -> Occurrence: 2
Word: roof -> Occurrence: 2
Word: vaults -> Occurrence: 2
Word: dug -> Occurrence: 2
Word: wooden -> Occurrence: 6
Word: nobody -> Occurrence: 2
Word: outlet -> Occurrence: 1
Word: inch -> Occurrence: 2
Word: lose -> Occurrence: 23
Word: struggled -> Occurrence: 4
Word: fragments -> Occurrence: 2
Word: coffins -> Occurrence: 2
Word: piles -> Occurrence: 1
Word: pile -> Occurrence: 1
Word: whichfor -> Occurrence: 1
Word: glassiness -> Occurrence: 1
Word: deathand -> Occurrence: 3
Word: pulse -> Occurrence: 2
Word: earthy -> Occurrence: 3
Word: box -> Occurrence: 51
Word: pierced -> Occurrence: 3
Word: holes -> Occurrence: 2
Word: keys -> Occurrence: 11
Word: crawled -> Occurrence: 1
Word: regaining -> Occurrence: 1
Word: panting -> Occurrence: 1
Word: junetoday -> Occurrence: 1
Word: prove -> Occurrence: 11
Word: genuine -> Occurrence: 1
Word: gun -> Occurrence: 3
Word: lethal -> Occurrence: 4
Word: weapon -> Occurrence: 5
Word: destroy -> Occurrence: 18
Word: sisters -> Occurrence: 7
Word: grimly -> Occurrence: 2
Word: despatched -> Occurrence: 2
Word: hopes -> Occurrence: 5
Word: suspected -> Occurrence: 2
Word: sincerity -> Occurrence: 2
Word: profanation -> Occurrence: 1
Word: pointblank -> Occurrence: 1
Word: mission -> Occurrence: 2
Word: diabolical -> Occurrence: 6
Word: smoothness -> Occurrence: 1
Word: baggage -> Occurrence: 1
Word: courtesy -> Occurrence: 5
Word: rules -> Occurrence: 2
Word: boyars -> Occurrence: 1
Word: parting -> Occurrence: 3
Word: stately -> Occurrence: 2
Word: gravity -> Occurrence: 2
Word: preceded -> Occurrence: 3
Word: hark -> Occurrence: 3
Word: sprang -> Occurrence: 11
Word: orchestra -> Occurrence: 1
Word: leap -> Occurrence: 5
Word: bton -> Occurrence: 1
Word: conductor -> Occurrence: 1
Word: proceeded -> Occurrence: 10
Word: ponderous -> Occurrence: 1
Word: unhooked -> Occurrence: 2
Word: intense -> Occurrence: 6
Word: astonishment -> Occurrence: 6
Word: suspiciously -> Occurrence: 1
Word: angrier -> Occurrence: 1
Word: jaws -> Occurrence: 4
Word: bluntclawed -> Occurrence: 1
Word: leaped -> Occurrence: 5
Word: struggle -> Occurrence: 12
Word: useless -> Occurrence: 4
Word: allies -> Occurrence: 1
Word: continued -> Occurrence: 11
Word: gap -> Occurrence: 3
Word: doom -> Occurrence: 10
Word: instigation -> Occurrence: 1
Word: tears -> Occurrence: 20
Word: powerful -> Occurrence: 3
Word: clanged -> Occurrence: 1
Word: echoed -> Occurrence: 1
Word: kissing -> Occurrence: 3
Word: judas -> Occurrence: 1
Word: hell -> Occurrence: 15
Word: whispering -> Occurrence: 2
Word: patience -> Occurrence: 6
Word: ripple -> Occurrence: 1
Word: lord -> Occurrence: 76
Word: morningthese -> Occurrence: 1
Word: subtle -> Occurrence: 5
Word: cockcrow -> Occurrence: 1
Word: eagerness -> Occurrence: 5
Word: seized -> Occurrence: 13
Word: rattled -> Occurrence: 1
Word: casement -> Occurrence: 1
Word: obtain -> Occurrence: 1
Word: scale -> Occurrence: 6
Word: gain -> Occurrence: 5
Word: happier -> Occurrence: 3
Word: evils -> Occurrence: 2
Word: scrambled -> Occurrence: 1
Word: lid -> Occurrence: 11
Word: hammered -> Occurrence: 2
Word: youth -> Occurrence: 5
Word: renewed -> Occurrence: 4
Word: irongrey -> Occurrence: 1
Word: fuller -> Occurrence: 1
Word: rubyred -> Occurrence: 1
Word: redder -> Occurrence: 3
Word: gouts -> Occurrence: 1
Word: trickled -> Occurrence: 5
Word: swollen -> Occurrence: 2
Word: lids -> Occurrence: 1
Word: pouches -> Occurrence: 1
Word: bloated -> Occurrence: 4
Word: gorged -> Occurrence: 1
Word: filthy -> Occurrence: 1
Word: leech -> Occurrence: 1
Word: exhausted -> Occurrence: 8
Word: repletion -> Occurrence: 1
Word: shuddered -> Occurrence: 7
Word: revolted -> Occurrence: 1
Word: contact -> Occurrence: 2
Word: banquet -> Occurrence: 1
Word: similar -> Occurrence: 8
Word: horrid -> Occurrence: 17
Word: mocking -> Occurrence: 2
Word: transfer -> Occurrence: 2
Word: teeming -> Occurrence: 3
Word: millions -> Occurrence: 4
Word: satiate -> Occurrence: 1
Word: lust -> Occurrence: 1
Word: everwidening -> Occurrence: 1
Word: semidemons -> Occurrence: 1
Word: batten -> Occurrence: 1
Word: rid -> Occurrence: 7
Word: shovel -> Occurrence: 3
Word: workmen -> Occurrence: 2
Word: fill -> Occurrence: 5
Word: cases -> Occurrence: 9
Word: lifting -> Occurrence: 5
Word: downward -> Occurrence: 4
Word: blaze -> Occurrence: 1
Word: basilisk -> Occurrence: 1
Word: paralyse -> Occurrence: 2
Word: glanced -> Occurrence: 2
Word: merely -> Occurrence: 6
Word: gash -> Occurrence: 1
Word: flange -> Occurrence: 4
Word: blade -> Occurrence: 2
Word: hid -> Occurrence: 8
Word: bloodstained -> Occurrence: 3
Word: grin -> Occurrence: 1
Word: malice -> Occurrence: 2
Word: nethermost -> Occurrence: 1
Word: despairing -> Occurrence: 5
Word: gipsy -> Occurrence: 1
Word: song -> Occurrence: 3
Word: merry -> Occurrence: 2
Word: voices -> Occurrence: 8
Word: wheels -> Occurrence: 2
Word: gained -> Occurrence: 4
Word: strained -> Occurrence: 3
Word: downstairs -> Occurrence: 7
Word: grinding -> Occurrence: 3
Word: entry -> Occurrence: 13
Word: tramping -> Occurrence: 4
Word: clanging -> Occurrence: 1
Word: echo -> Occurrence: 3
Word: vault -> Occurrence: 5
Word: violent -> Occurrence: 10
Word: puff -> Occurrence: 4
Word: blew -> Occurrence: 9
Word: lintels -> Occurrence: 1
Word: flying -> Occurrence: 5
Word: push -> Occurrence: 5
Word: hopelessly -> Occurrence: 1
Word: closely -> Occurrence: 5
Word: crash -> Occurrence: 5
Word: weights -> Occurrence: 1
Word: freight -> Occurrence: 1
Word: hammering -> Occurrence: 1
Word: nailed -> Occurrence: 1
Word: idle -> Occurrence: 4
Word: rattle -> Occurrence: 1
Word: withdraw -> Occurrence: 1
Word: opens -> Occurrence: 3
Word: shuts -> Occurrence: 1
Word: creaking -> Occurrence: 8
Word: roll -> Occurrence: 5
Word: crack -> Occurrence: 4
Word: faugh -> Occurrence: 2
Word: nought -> Occurrence: 2
Word: farther -> Occurrence: 1
Word: attempted -> Occurrence: 2
Word: quickest -> Occurrence: 3
Word: nearest -> Occurrence: 4
Word: cursed -> Occurrence: 3
Word: earthly -> Occurrence: 5
Word: gods -> Occurrence: 26
Word: mercy -> Occurrence: 10
Word: monsters -> Occurrence: 3
Word: sleepas -> Occurrence: 1
Word: v -> Occurrence: 1
Word: miss -> Occurrence: 60
Word: murray -> Occurrence: 7
Word: lucy -> Occurrence: 222
Word: westenra -> Occurrence: 37
Word: dearest -> Occurrence: 15
Word: overwhelmed -> Occurrence: 4
Word: assistant -> Occurrence: 2
Word: schoolmistress -> Occurrence: 1
Word: build -> Occurrence: 1
Word: jonathans -> Occurrence: 18
Word: studies -> Occurrence: 1
Word: practising -> Occurrence: 2
Word: assiduously -> Occurrence: 1
Word: married -> Occurrence: 14
Word: stenograph -> Occurrence: 1
Word: wants -> Occurrence: 17
Word: typewriter -> Occurrence: 11
Word: keeping -> Occurrence: 16
Word: stenographic -> Occurrence: 1
Word: abroad -> Occurrence: 6
Word: twopagestotheweekwithsundaysqueezedinacorner -> Occurrence: 1
Word: diaries -> Occurrence: 8
Word: inclined -> Occurrence: 5
Word: intended -> Occurrence: 6
Word: show -> Occurrence: 26
Word: worth -> Occurrence: 14
Word: sharing -> Occurrence: 2
Word: exercise -> Occurrence: 3
Word: journalists -> Occurrence: 1
Word: interviewing -> Occurrence: 2
Word: descriptions -> Occurrence: 1
Word: conversations -> Occurrence: 1
Word: practice -> Occurrence: 2
Word: goes -> Occurrence: 12
Word: hears -> Occurrence: 4
Word: returning -> Occurrence: 1
Word: week -> Occurrence: 14
Word: news -> Occurrence: 19
Word: nice -> Occurrence: 14
Word: countries -> Occurrence: 2
Word: wei -> Occurrence: 1
Word: ishall -> Occurrence: 1
Word: ten -> Occurrence: 14
Word: ringing -> Occurrence: 1
Word: loving -> Occurrence: 13
Word: rumours -> Occurrence: 1
Word: handsome -> Occurrence: 2
Word: curlyhaired -> Occurrence: 2
Word: chatham -> Occurrence: 1
Word: street -> Occurrence: 13
Word: wednesday -> Occurrence: 2
Word: tax -> Occurrence: 3
Word: unfairly -> Occurrence: 1
Word: correspondent -> Occurrence: 7
Word: twice -> Occurrence: 14
Word: parted -> Occurrence: 10
Word: picturegalleries -> Occurrence: 1
Word: walks -> Occurrence: 6
Word: rides -> Occurrence: 2
Word: park -> Occurrence: 9
Word: pop -> Occurrence: 1
Word: tales -> Occurrence: 2
Word: holmwood -> Occurrence: 16
Word: mamma -> Occurrence: 1
Word: parti -> Occurrence: 1
Word: birth -> Occurrence: 1
Word: doctor -> Occurrence: 24
Word: clever -> Occurrence: 15
Word: nineandtwenty -> Occurrence: 1
Word: introduced -> Occurrence: 3
Word: resolute -> Occurrence: 9
Word: imperturbable -> Occurrence: 1
Word: patients -> Occurrence: 9
Word: tries -> Occurrence: 4
Word: flatter -> Occurrence: 1
Word: tough -> Occurrence: 1
Word: nut -> Occurrence: 2
Word: gives -> Occurrence: 6
Word: says -> Occurrence: 43
Word: afford -> Occurrence: 5
Word: psychological -> Occurrence: 1
Word: humbly -> Occurrence: 1
Word: fashions -> Occurrence: 1
Word: slang -> Occurrence: 4
Word: arthur -> Occurrence: 131
Word: secrets -> Occurrence: 5
Word: couldnt -> Occurrence: 16
Word: blushing -> Occurrence: 2
Word: loves -> Occurrence: 10
Word: undressing -> Occurrence: 2
Word: tear -> Occurrence: 5
Word: goodnight -> Occurrence: 7
Word: prayers -> Occurrence: 2
Word: psi -> Occurrence: 1
Word: l -> Occurrence: 2
Word: thanks -> Occurrence: 6
Word: rains -> Occurrence: 1
Word: pours -> Occurrence: 1
Word: proverbs -> Occurrence: 1
Word: september -> Occurrence: 22
Word: proposal -> Occurrence: 3
Word: proposals -> Occurrence: 3
Word: isnt -> Occurrence: 6
Word: truly -> Occurrence: 8
Word: poor -> Occurrence: 191
Word: fellows -> Occurrence: 7
Word: goodness -> Occurrence: 7
Word: girls -> Occurrence: 8
Word: imagining -> Occurrence: 1
Word: injured -> Occurrence: 8
Word: slighted -> Occurrence: 1
Word: settle -> Occurrence: 5
Word: soberly -> Occurrence: 1
Word: despise -> Occurrence: 1
Word: husband -> Occurrence: 54
Word: everythingdont -> Occurrence: 1
Word: dearand -> Occurrence: 1
Word: wives -> Occurrence: 2
Word: lunch -> Occurrence: 14
Word: dr -> Occurrence: 176
Word: john -> Occurrence: 75
Word: seward -> Occurrence: 82
Word: lunaticasylum -> Occurrence: 1
Word: jaw -> Occurrence: 2
Word: outwardly -> Occurrence: 1
Word: nervous -> Occurrence: 12
Word: schooling -> Occurrence: 1
Word: remembered -> Occurrence: 11
Word: managed -> Occurrence: 6
Word: silk -> Occurrence: 4
Word: playing -> Occurrence: 4
Word: lancet -> Occurrence: 1
Word: straightforwardly -> Occurrence: 1
Word: unhappy -> Occurrence: 12
Word: brute -> Occurrence: 7
Word: add -> Occurrence: 10
Word: broke -> Occurrence: 20
Word: hesitation -> Occurrence: 4
Word: cared -> Occurrence: 4
Word: nicely -> Occurrence: 1
Word: wring -> Occurrence: 2
Word: womans -> Occurrence: 5
Word: grave -> Occurrence: 32
Word: cant -> Occurrence: 31
Word: crying -> Occurrence: 15
Word: blotted -> Occurrence: 4
Word: proposed -> Occurrence: 1
Word: fellow -> Occurrence: 49
Word: honestly -> Occurrence: 2
Word: brokenhearted -> Occurrence: 1
Word: miserable -> Occurrence: 8
Word: american -> Occurrence: 4
Word: texas -> Occurrence: 2
Word: adventures -> Occurrence: 2
Word: sympathise -> Occurrence: 2
Word: desdemona -> Occurrence: 1
Word: ear -> Occurrence: 10
Word: cowards -> Occurrence: 1
Word: marry -> Occurrence: 6
Word: morris -> Occurrence: 74
